2026	06	11	MX	ZA	2	0	WC		6	1881	1511	0	0	18	80
2026	06	11	KR	CZ	2	1	WC	MX	28	1786	1712	+7	−7	26	42
2026	06	10	DZ	BO	4	0	F	US	12	1772	1621	+3	−1	29	59
2026	06	10	EN	CR	3	0	F	US	3	2024	1608	0	0	4	62
2026	06	10	PT	NG	2	1	F		3	1989	1767	0	−1	6	32
2026	06	09	AR	IS	3	0	F	US	1	2115	1568	0	−1	2	71
2026	06	09	CL	CD	2	1	F	FR	9	1717	1652	+4	−1	40	55
2026	06	09	SA	SN	0	0	F	US	7	1576	1860	+1	0	69	21
2026	06	09	VE	IQ	2	0	F	US	11	1733	1607	+2	−3	37	63
2026	06	08	FR	EI	3	1	F		1	2063	1605	0	0	3	64
2026	06	08	NL	UZ	2	1	F	US	4	1948	1714	0	0	8	40
2026	06	08	ES	PE	3	1	F	MX	2	2157	1699	0	0	1	46
2026	06	07	CO	JO	2	0	F	US	5	1982	1680	0	−2	7	52
2026	06	07	HR	SI	2	1	F		3	1912	1682	+1	0	12	50
2026	06	07	EC	GT	3	0	F	US	3	1938	1505	0	0	9	82
2026	06	07	MA	NO	1	1	F	US	3	1827	1914	0	0	24	11
2026	06	06	AR	HN	2	0	F	US	1	2114	1570	0	0	2	69
2026	06	06	AU	CH	1	1	F	US	3	1777	1891	−1	−2	28	17
2026	06	06	BE	TN	5	0	F		5	1894	1628	+2	−1	15	59
2026	06	06	BA	PA	1	1	F	US	4	1595	1730	0	−1	65	37
2026	06	06	BR	EG	2	1	F	US	3	1991	1696	0	−1	5	48
2026	06	06	CV	BM	3	0	F	US	2	1578	1117	0	−1	68	171
2026	06	06	CW	AW	4	0	F		1	1434	978	−1	−1	91	190
2026	06	06	SV	QA	0	0	F	US	2	1342	1421	−1	0	123	97
2026	06	06	EN	NZ	1	0	F	US	1	2021	1562	0	0	4	72
2026	06	06	JM	ZA	1	1	F	MX	0	1527	1517	0	0	77	80
2026	06	06	PT	CL	2	1	F		2	1986	1708	0	−1	6	44
2026	06	06	SQ	BO	4	0	F	US	12	1782	1633	+2	−1	27	58
2026	06	06	TR	VE	2	1	F	US	5	1911	1722	+1	0	12	39
2026	06	06	US	DE	1	2	F		-7	1726	1932	0	0	38	10
2026	06	05	CA	IE	1	1	F		-5	1788	1699	0	+2	25	47
2026	06	05	PY	NI	4	0	F		1	1834	1333	0	0	22	126
2026	06	05	PE	HT	2	1	F	US	6	1701	1548	+1	0	46	73
2026	06	05	SA	PR	3	0	F	US	3	1569	1135	+1	+1	70	165
2026	06	04	CZ	GT	3	1	F	US	7	1740	1508	+2	−2	35	82
2026	06	04	FR	CI	1	2	F		-19	2062	1695	0	+5	3	47
2026	06	04	IR	ML	2	0	F	TR	8	1772	1588	+3	−2	28	67
2026	06	04	MX	RS	5	1	F		8	1875	1734	0	−1	18	36
2026	06	04	ES	IQ	1	1	F		-10	2155	1618	0	+2	1	61
2026	06	04	SE	GR	2	2	F		-2	1712	1754	−1	0	42	34
2026	06	03	DK	CD	0	0	F	BE	-6	1864	1661	−2	0	20	54
2026	06	03	NL	DZ	0	1	F		-17	1944	1760	0	+2	8	32
2026	06	03	PA	DO	4	2	F		1	1734	1283	0	0	36	146
2026	06	03	KR	SV	1	0	F	US	2	1758	1340	−1	0	33	121
2026	06	02	HR	BE	0	2	F		-22	1909	1889	−2	+1	12	17
2026	06	02	HT	NZ	4	0	F	US	22	1554	1563	+3	−4	73	72
2026	06	02	MA	MG	4	0	F		2	1824	1380	0	−1	24	107
2026	06	02	WA	GH	1	1	F		-7	1691	1510	−3	0	50	82
2026	06	01	AT	TN	1	0	F		3	1830	1633	0	−1	23	59
2026	06	01	CA	UZ	2	0	F		9	1793	1718	+1	−1	25	40
2026	06	01	CO	CR	3	1	F		2	1977	1611	0	0	7	62
2026	06	01	NO	SE	3	1	F		5	1917	1714	0	0	12	41
2026	06	01	TR	NM	4	0	F		3	1906	1589	+1	−1	13	67
2026	05	31	BR	PA	6	2	F		4	1988	1733	0	0	5	36
2026	05	31	CV	RS	3	0	F	PT	27	1576	1742	+3	−7	69	35
2026	05	31	CZ	KO	2	1	F		7	1733	1713	+4	0	36	42
2026	05	31	DE	FI	4	0	F		2	1925	1540	0	0	11	74
2026	05	31	JP	IS	1	0	F		2	1906	1569	0	−2	13	71
2026	05	31	CH	JO	4	1	F		5	1894	1685	+1	0	15	51
2026	05	31	US	SN	3	2	F		12	1733	1867	+5	−1	36	18
2026	05	30	EC	SA	2	1	F	US	2	1935	1566	0	0	9	71
2026	05	30	MX	AU	1	0	F	US	8	1867	1774	+1	0	19	26
2026	05	30	SQ	CW	4	1	F		3	1770	1433	+1	−1	27	91
2026	05	30	KR	TT	5	0	F	US	4	1756	1388	0	−1	33	105
2026	05	29	BA	NM	0	0	F		-3	1591	1592	−1	+1	67	66
2026	05	29	IR	GM	3	1	F	TR	4	1764	1419	0	−3	31	99
2026	05	29	IQ	AD	1	0	F	ES	1	1608	1076	0	0	63	175
2026	05	29	ZA	NI	0	0	F		-7	1517	1334	0	+3	79	126
2026	05	28	EG	RU	1	0	F		10	1699	1766	+5	−3	46	30
2026	05	28	IE	QA	1	0	F		2	1694	1423	0	−1	49	96
2026	05	26	MA	BI	5	0	F		1	1822	1285	0	−1	24	143
2026	05	22	MX	GH	2	0	F		2	1859	1503	0	0	20	82
2026	03	31	BA	IT	1	1	WQ		10	1594	1856	0	−1	66	21
2026	03	31	CZ	DK	2	2	WQ		3	1726	1870	+2	0	40	18
2026	03	31	CD	JM	1	0	WQ	MX	15	1655	1535	+3	−4	54	76
2026	03	31	IQ	BO	2	1	WQ	MX	25	1607	1645	+5	−5	63	57
2026	03	31	KO	TR	0	1	WQ		-17	1720	1903	−5	+1	42	14
2026	03	31	SE	PL	3	2	WQ		17	1719	1729	+3	−3	43	37
2026	03	31	AU	CW	5	1	FFS		4	1782	1436	+2	0	26	90
2026	03	31	DZ	UY	0	0	F	IT	4	1743	1892	0	−2	35	15
2026	03	31	AR	ZM	5	0	F		0	2113	1371	0	0	2	112
2026	03	31	AT	KR	1	0	F		6	1827	1752	0	−1	23	32
